type	uuid	crdc_id	file_description	file_format	file_name	file_size	file_type	md5sum	sample.sample_id
file	c2c62645-e01b-5b17-a691-b70a165ea46e	dg.4DFC/c2c62645-e01b-5b17-a691-b70a165ea46e	Low Pass WGS: Primary Tumor	bai	COTC026_0822_T.bam.bai	2355272	Whole Genome Sequence File	97c3a0b2f0927a30e6b53904f1cb9dc6	COTC026-0822-T
file	c685bb05-b754-52a4-9e40-db7700e9341b	dg.4DFC/c685bb05-b754-52a4-9e40-db7700e9341b	Low Pass WGS: Primary Tumor	bai	COTC026_0432_T.bam.bai	2093888	Whole Genome Sequence File	62319eb662979c0267def4dd253c87de	COTC026-0432-T
file	c9e32103-7c3d-5ccc-8eff-6c942ebe1228	dg.4DFC/c9e32103-7c3d-5ccc-8eff-6c942ebe1228	Low Pass WGS: Primary Tumor	bai	COTC026_1035_T.bam.bai	2258368	Whole Genome Sequence File	01a9a636e5767f16747cc86911e9d4cf	COTC026-1035-T
file	cb5d5cec-c3fe-5be0-98ba-a49c25fd6630	dg.4DFC/cb5d5cec-c3fe-5be0-98ba-a49c25fd6630	Low Pass WGS: Primary Tumor	bam	COTC026_0345_T.bam	8262699930	Whole Genome Sequence File	9e8b9aa68147e3db74cc5f0bc90512ae	COTC026-0345-T
file	cc571327-698a-59c2-b2a1-a3eb5865030a	dg.4DFC/cc571327-698a-59c2-b2a1-a3eb5865030a	Low Pass WGS: Primary Tumor	bai	COTC026_0651_T.bam.bai	4110120	Whole Genome Sequence File	3b5e13597e003fece4c381623e200b9f	COTC026-0651-T
file	cd06b4a8-287e-5254-b6f4-05abb3d7becf	dg.4DFC/cd06b4a8-287e-5254-b6f4-05abb3d7becf	Low Pass WGS: Primary Tumor	bam	COTC026_0655_T.bam	5960584394	Whole Genome Sequence File	691b35bfc1903bf3ba30da17190c894f	COTC026-0655-T
file	ce588a8d-2457-5e0c-957a-d7f4d46d1e10	dg.4DFC/ce588a8d-2457-5e0c-957a-d7f4d46d1e10	Low Pass WGS: Primary Tumor	bai	COTC026_0341_T.bam.bai	2796784	Whole Genome Sequence File	41cbe5b30fc2e04de0f631d84aa098bf	COTC026-0341-T
file	d25e6f6e-5e03-5bd8-b59c-64c6a15b0f48	dg.4DFC/d25e6f6e-5e03-5bd8-b59c-64c6a15b0f48	Low Pass WGS: Primary Tumor	bam	COTC026_0418_T.bam	8741343052	Whole Genome Sequence File	e8b7d46b67dc9db39cbbfab1b186d90b	COTC026-0418-T
file	d6055af7-52d2-5d3a-bf48-9be6578e911f	dg.4DFC/d6055af7-52d2-5d3a-bf48-9be6578e911f	Low Pass WGS: Primary Tumor	bai	COTC026_0931_T.bam.bai	2433512	Whole Genome Sequence File	062b9a827bd3597607885e4a0f775baa	COTC026-0931-T
file	d61de850-d655-5481-b690-8d94e6ceb09a	dg.4DFC/d61de850-d655-5481-b690-8d94e6ceb09a	Low Pass WGS: Primary Tumor	bam	COTC026_0929_T.bam	8447446568	Whole Genome Sequence File	49afb90841342f4cce8f5db210344cd4	COTC026-0929-T
file	d668f6c4-a904-50c0-8229-bc13770afc0e	dg.4DFC/d668f6c4-a904-50c0-8229-bc13770afc0e	Low Pass WGS: Primary Tumor	bam	COTC026_2022_T.bam	7554863902	Whole Genome Sequence File	c93179e4ae2e1dd9204689a8637ef8a2	COTC026-2022-T
file	d7a46e29-604b-5794-9750-8601efc4857a	dg.4DFC/d7a46e29-604b-5794-9750-8601efc4857a	Low Pass WGS: Primary Tumor	bam	COTC026_0428_T.bam	8100109868	Whole Genome Sequence File	1598a7a0baa41732f86eb0450182ce27	COTC026-0428-T
file	d9dd125d-9b30-5ed5-992b-6146f8f99192	dg.4DFC/d9dd125d-9b30-5ed5-992b-6146f8f99192	Low Pass WGS: Primary Tumor	bam	COTC026_0233_T.bam	6270851585	Whole Genome Sequence File	6a4cfe7cf3c03f984fb1396326028dcb	COTC026-0233-T
file	dc08b29b-028e-56f3-9eb9-32e418c85519	dg.4DFC/dc08b29b-028e-56f3-9eb9-32e418c85519	Low Pass WGS: Primary Tumor	bai	COTC026_0233_T.bam.bai	2208584	Whole Genome Sequence File	2a7f2b11aed49d0ab8af4db229802d9b	COTC026-0233-T
file	dcb9bf8f-98c9-5463-9d1d-01f92642e417	dg.4DFC/dcb9bf8f-98c9-5463-9d1d-01f92642e417	Low Pass WGS: Primary Tumor	bam	COTC026_0246_T.bam	7042672734	Whole Genome Sequence File	4722f5ad77d5f29d58932369c5fff031	COTC026-0246-T
file	dd3ba417-03a2-547a-b382-bde79725161c	dg.4DFC/dd3ba417-03a2-547a-b382-bde79725161c	Low Pass WGS: Primary Tumor	bam	COTC026_0422_T.bam	7179092769	Whole Genome Sequence File	fa2fece1364dc26d929d30414782dbe4	COTC026-0422-T
file	df84284b-b72f-58e0-a94a-dd176a29a2d3	dg.4DFC/df84284b-b72f-58e0-a94a-dd176a29a2d3	Low Pass WGS: Primary Tumor	bai	COTC026_0927_T.bam.bai	2484584	Whole Genome Sequence File	014b20265939863b47fdfead8efebfa8	COTC026-0927-T
file	e15da4c5-6dc0-5557-8245-f9e92efd9dc7	dg.4DFC/e15da4c5-6dc0-5557-8245-f9e92efd9dc7	Low Pass WGS: Primary Tumor	bai	COTC026_1036_T.bam.bai	2714864	Whole Genome Sequence File	270ace01070b04ebb4654ea57eac7e2e	COTC026-1036-T
file	e62b679a-5ee2-5dca-84f4-c1170b7f23f6	dg.4DFC/e62b679a-5ee2-5dca-84f4-c1170b7f23f6	Low Pass WGS: Primary Tumor	bam	COTC026_0923_T.bam	9449193287	Whole Genome Sequence File	48c3d082bf0a5b83e6391542aa3ffa2c	COTC026-0923-T
file	e8165cc0-41d4-5f22-b364-793e659c3ee1	dg.4DFC/e8165cc0-41d4-5f22-b364-793e659c3ee1	Low Pass WGS: Primary Tumor	bai	COTC026_1034_T.bam.bai	2207296	Whole Genome Sequence File	546a63f2de0d4d612890d13d4549af8f	COTC026-1034-T
file	edf14abc-76cb-57a9-930e-43ac7b00e469	dg.4DFC/edf14abc-76cb-57a9-930e-43ac7b00e469	Low Pass WGS: Primary Tumor	bai	COTC026_1122_T.bam.bai	7483144	Whole Genome Sequence File	90c938a50105298e45434c7fa90275ca	COTC026-1122-T
file	ef05c269-5af1-5f1f-9aac-5f23c19f89db	dg.4DFC/ef05c269-5af1-5f1f-9aac-5f23c19f89db	Low Pass WGS: Primary Tumor	bai	COTC026_0926_T.bam.bai	2609544	Whole Genome Sequence File	2b55ba7a0f7e9b6e4bc376cbbbc05711	COTC026-0926-T
file	ef84c073-ec9d-5e16-af1b-26cec7481ed8	dg.4DFC/ef84c073-ec9d-5e16-af1b-26cec7481ed8	Low Pass WGS: Primary Tumor	bai	COTC026_0921_T.bam.bai	2727192	Whole Genome Sequence File	85f9f612cd0c78e3956fb420b33ef2ab	COTC026-0921-T
file	efd79ec3-e79c-5d3f-b4de-a0883840727c	dg.4DFC/efd79ec3-e79c-5d3f-b4de-a0883840727c	Low Pass WGS: Primary Tumor	bam	COTC026_0427_T.bam	5982815786	Whole Genome Sequence File	c6fff90c2e6a2667ff89606ec2d6fc31	COTC026-0427-T
file	f1575e21-b3de-543e-bd47-d31a96a07e27	dg.4DFC/f1575e21-b3de-543e-bd47-d31a96a07e27	Low Pass WGS: Primary Tumor	bai	COTC026_2023_T.bam.bai	2995408	Whole Genome Sequence File	5d2eee0875ca93590efba85c80197fb6	COTC026-2023-T
file	f22f15f3-fd11-5f68-91ea-c8d57f8b856f	dg.4DFC/f22f15f3-fd11-5f68-91ea-c8d57f8b856f	Low Pass WGS: Primary Tumor	bam	COTC026_0537_T.bam	7271622284	Whole Genome Sequence File	09602a0967d772835781bd0798db4fea	COTC026-0537-T
file	f7897ce5-4cad-5eee-99c2-e7db81064526	dg.4DFC/f7897ce5-4cad-5eee-99c2-e7db81064526	Low Pass WGS: Primary Tumor	bam	COTC026_1036_T.bam	8191410347	Whole Genome Sequence File	52318ab4524519f8acb0dc105db5fcff	COTC026-1036-T
file	f95eb734-bc97-57e0-b88a-8379633ab1d6	dg.4DFC/f95eb734-bc97-57e0-b88a-8379633ab1d6	Low Pass WGS: Primary Tumor	bam	COTC026_0924_T.bam	7269408368	Whole Genome Sequence File	6a60386f94b2391b6fefd25b0e4c8efe	COTC026-0924-T
file	fe9b1d8e-3384-595e-b7ac-b2ee3823aa87	dg.4DFC/fe9b1d8e-3384-595e-b7ac-b2ee3823aa87	Low Pass WGS: Primary Tumor	bai	COTC026_0933_T.bam.bai	2307696	Whole Genome Sequence File	0c3a1e0cb401ebbce880ff6ab7ac6186	COTC026-0933-T
file	02273860-b7ca-5f27-9d83-a9009f97f5e4	dg.4DFC/02273860-b7ca-5f27-9d83-a9009f97f5e4	RNA-Seq: Primary Tumor	fastq	82_0341_S56_R2_001.fastq.gz	2466393628	RNA Sequence File	e5b447eacb5f48572e7b1ea0fd37113e	COTC026-0341-T
file	023e34d2-14ab-5805-88ba-7a64d3bcc3a8	dg.4DFC/023e34d2-14ab-5805-88ba-7a64d3bcc3a8	RNA-Seq: Primary Tumor	fastq	167_418_S64_R1_001.fastq.gz	3317674194	RNA Sequence File	5a77cca5e35ea44893c02ee4745fe016	COTC026-0418-T
file	0240f2f6-67af-56ff-93df-9e93137a6ac6	dg.4DFC/0240f2f6-67af-56ff-93df-9e93137a6ac6	RNA-Seq: Primary Tumor	fastq	54_0925_S61_R2_001.fastq.gz	2047879022	RNA Sequence File	235187d4294d836f217bb6600c5bdaae	COTC026-0925-T
file	029fd739-30fa-5f49-840d-4de215388341	dg.4DFC/029fd739-30fa-5f49-840d-4de215388341	RNA-Seq: Primary Tumor	fastq	69_0536_S30_R1_001.fastq.gz	2213571057	RNA Sequence File	4e92f196202db611614a6d9b3eebaf7c	COTC026-0536-T
file	04731c0d-0d4e-55a3-9e65-62639251aafb	dg.4DFC/04731c0d-0d4e-55a3-9e65-62639251aafb	RNA-Seq: Primary Tumor	fastq	77_1035_S46_R2_001.fastq.gz	3003656300	RNA Sequence File	859f54905d603613655e02913e5539a0	COTC026-1035-T
file	0624127d-301d-5600-97f1-58ed6957258b	dg.4DFC/0624127d-301d-5600-97f1-58ed6957258b	RNA-Seq: Primary Tumor	fastq	78_1031_S48_R1_001.fastq.gz	2859092634	RNA Sequence File	4047f9c14916acf40e6432cd15bea6f3	COTC026-1031-T
file	0812c993-1ade-5c5e-be54-9909623a533f	dg.4DFC/0812c993-1ade-5c5e-be54-9909623a533f	RNA-Seq: Primary Tumor	fastq	165_929_S19_R2_001.fastq.gz	3188301299	RNA Sequence File	06132e1d5217e3c38d19ad0bf18ccb0f	COTC026-0929-T
file	0c251540-5f0d-539e-a334-3d6caae5ca9d	dg.4DFC/0c251540-5f0d-539e-a334-3d6caae5ca9d	RNA-Seq: Primary Tumor	fastq	79_1030_S50_R1_001.fastq.gz	3598533471	RNA Sequence File	8259db00c06b1e4d2eec5cd158ce5943	COTC026-1030-T
file	0ca68e44-a2a3-51d5-9fd4-ad9ec2b1235d	dg.4DFC/0ca68e44-a2a3-51d5-9fd4-ad9ec2b1235d	RNA-Seq: Primary Tumor	fastq	70_0537_S32_R1_001.fastq.gz	2106073831	RNA Sequence File	07529ca90c1554b7cd1391c9be3f3e4d	COTC026-0537-T
file	0cc4d347-0fa2-5149-8ebe-cc76b08c8d2d	dg.4DFC/0cc4d347-0fa2-5149-8ebe-cc76b08c8d2d	RNA-Seq: Primary Tumor	fastq	59_0927_S73_R1_001.fastq.gz	2562959868	RNA Sequence File	a965df23f63fc75d086bd87dbb69f7bb	COTC026-0927-T
file	0de6ea2c-8e3b-5df1-bf59-9253d233fc7e	dg.4DFC/0de6ea2c-8e3b-5df1-bf59-9253d233fc7e	RNA-Seq: Primary Tumor	fastq	176_347_S86_R1_001.fastq.gz	3331616081	RNA Sequence File	e2fbda817dd0c88e374c1b16aabcc544	COTC026-0347-T
file	0e76093d-bf5a-533b-a57a-2314fb6edef3	dg.4DFC/0e76093d-bf5a-533b-a57a-2314fb6edef3	RNA-Seq: Primary Tumor	fastq	52_0240_S57_R1_001.fastq.gz	2162927877	RNA Sequence File	ea48b3def17ec78adc89bb908cfb32fe	COTC026-0240-T
file	1181e348-6322-5dcf-8e23-b2ffdb64ab7b	dg.4DFC/1181e348-6322-5dcf-8e23-b2ffdb64ab7b	RNA-Seq: Primary Tumor	fastq	166_530_S41_R2_001.fastq.gz	3422919611	RNA Sequence File	9b399207e32ee661e2d4ffa572f6c581	COTC026-0530-T
file	1461b508-4258-5f84-a585-40bc4f013b9b	dg.4DFC/1461b508-4258-5f84-a585-40bc4f013b9b	RNA-Seq: Primary Tumor	fastq	43_2022_S43_R2_001.fastq.gz	2302078245	RNA Sequence File	055eab89dfa7084db3a16c374a3613b8	COTC026-2022-T
file	146f8fe0-d281-58b9-bcda-2c675ec0586f	dg.4DFC/146f8fe0-d281-58b9-bcda-2c675ec0586f	RNA-Seq: Primary Tumor	fastq	57_0655_S67_R1_001.fastq.gz	1928566068	RNA Sequence File	3c1f2465b5238759773cde7b73d68dce	COTC026-0655-T
file	1492cf88-203a-5e0d-a860-a01df402273a	dg.4DFC/1492cf88-203a-5e0d-a860-a01df402273a	RNA-Seq: Primary Tumor	fastq	46_1122_S49_R1_001.fastq.gz	2770595417	RNA Sequence File	8146b19beb9d10d0a2fed6c7446e5fec	COTC026-1122-T
file	1660ddf9-28fd-5909-963d-7c591eaa7a84	dg.4DFC/1660ddf9-28fd-5909-963d-7c591eaa7a84	RNA-Seq: Primary Tumor	fastq	73_0346_S38_R1_001.fastq.gz	2459120882	RNA Sequence File	6b8beeeaac259a792f356666c1c8512b	COTC026-0346-T
file	1edf34e5-a000-5d84-a3aa-c9d275ee18e4	dg.4DFC/1edf34e5-a000-5d84-a3aa-c9d275ee18e4	RNA-Seq: Primary Tumor	fastq	53_0243_S59_R1_001.fastq.gz	2955156515	RNA Sequence File	7b368a13f99f020f2207cc6735945875	COTC026-0243-T
file	1f1600df-e492-50fb-963c-b7f5cddc7910	dg.4DFC/1f1600df-e492-50fb-963c-b7f5cddc7910	RNA-Seq: Primary Tumor	fastq	172_428_S176_R1_001.fastq.gz	3638250574	RNA Sequence File	eb3cafe9833b902645909088a7cde19c	COTC026-0428-T
file	2193595e-ee25-5e5e-96e9-7e8c641af82d	dg.4DFC/2193595e-ee25-5e5e-96e9-7e8c641af82d	RNA-Seq: Primary Tumor	fastq	171_425_S115_R2_001.fastq.gz	4180276987	RNA Sequence File	50c5e668a834e3cabd5964b8ef8ea9e6	COTC026-0425-T
file	24560f66-8fff-591e-bc19-bbe6e0217ed8	dg.4DFC/24560f66-8fff-591e-bc19-bbe6e0217ed8	RNA-Seq: Primary Tumor	fastq	165_929_S19_R1_001.fastq.gz	3068337519	RNA Sequence File	1f6a27d86f320bc79832614801ff7d95	COTC026-0929-T
file	246eacca-e271-5c67-93be-2e56d63bcf78	dg.4DFC/246eacca-e271-5c67-93be-2e56d63bcf78	RNA-Seq: Primary Tumor	fastq	158_233_S98_R1_001.fastq.gz	4340308768	RNA Sequence File	2ff69546ca13842ddffa9282ad099113	COTC026-0233-T
file	2c80e170-5917-599c-986c-ba45cc002980	dg.4DFC/2c80e170-5917-599c-986c-ba45cc002980	RNA-Seq: Primary Tumor	fastq	67_0422_S27_R2_001.fastq.gz	5732455667	RNA Sequence File	6ff9a9328bef318a556786b200d3da7d	COTC026-0422-T
file	2d98a01c-8c72-572a-8877-f750da99a61d	dg.4DFC/2d98a01c-8c72-572a-8877-f750da99a61d	RNA-Seq: Primary Tumor	fastq	176_347_S86_R2_001.fastq.gz	3403627028	RNA Sequence File	31252802ed03da4cedc2d9c62461e007	COTC026-0347-T
file	2dfd7e7b-e2c9-5a81-9d6e-3766cb8258af	dg.4DFC/2dfd7e7b-e2c9-5a81-9d6e-3766cb8258af	RNA-Seq: Primary Tumor	fastq	174_430_S141_R2_001.fastq.gz	3016585603	RNA Sequence File	b4de1465919f4b63f8e32f82bfbc4134	COTC026-0430-T
file	2e8f27a3-d0b3-504f-92d4-6c7b3e03b61b	dg.4DFC/2e8f27a3-d0b3-504f-92d4-6c7b3e03b61b	RNA-Seq: Primary Tumor	fastq	79_1030_S50_R2_001.fastq.gz	3537578239	RNA Sequence File	e76978f90d82f33210ca9f169871e82e	COTC026-1030-T
file	2f469f4c-1f53-55d9-b83f-a0e1663c8e9e	dg.4DFC/2f469f4c-1f53-55d9-b83f-a0e1663c8e9e	RNA-Seq: Primary Tumor	fastq	175_345_S147_R1_001.fastq.gz	3625029097	RNA Sequence File	504ee429af10ba77e005a7796232d3ae	COTC026-0345-T
file	32b62f37-bb2f-5944-abe3-a0692d4a52ce	dg.4DFC/32b62f37-bb2f-5944-abe3-a0692d4a52ce	RNA-Seq: Primary Tumor	fastq	66_0416_S23_R2_001.fastq.gz	2380279857	RNA Sequence File	4e53985a21653fe2f6b5010e0e6eb906	COTC026-0416-T
file	33d526c1-3f76-56e7-8580-ffc0043ac073	dg.4DFC/33d526c1-3f76-56e7-8580-ffc0043ac073	RNA-Seq: Primary Tumor	fastq	81_0349_S54_R2_001.fastq.gz	2939699463	RNA Sequence File	fd71d05c248ba3de4c4d8740a21da365	COTC026-0349-T
file	3579e359-5a73-5c9c-a867-ed1de811f410	dg.4DFC/3579e359-5a73-5c9c-a867-ed1de811f410	RNA-Seq: Primary Tumor	fastq	162_923_S132_R1_001.fastq.gz	3393441760	RNA Sequence File	1b513b7bfe5425ca863658f016cb91b6	COTC026-0923-T
file	3b5bed75-16b3-5ec4-947a-e2d781270574	dg.4DFC/3b5bed75-16b3-5ec4-947a-e2d781270574	RNA-Seq: Primary Tumor	fastq	56_0653_S71_R1_001.fastq.gz	3061365441	RNA Sequence File	eca70d094a1c92bc3c7736305a0e2414	COTC026-0653-T
file	3c3b938a-ea05-5062-b5d3-d13ad8545757	dg.4DFC/3c3b938a-ea05-5062-b5d3-d13ad8545757	RNA-Seq: Primary Tumor	fastq	163_654_S155_R1_001.fastq.gz	3753198686	RNA Sequence File	c89ca6ab569c3da375ee59fda24a0d8b	COTC026-0654-T
file	3cce22b1-31a0-5bb5-9b1e-65d0cd07dd24	dg.4DFC/3cce22b1-31a0-5bb5-9b1e-65d0cd07dd24	RNA-Seq: Primary Tumor	fastq	81_0349_S54_R1_001.fastq.gz	2885266853	RNA Sequence File	8fd4d88a32dc32d2fa6f0a5f87735d3c	COTC026-0349-T
file	3e96bf7f-8eb9-58ae-8b14-151fe1826f47	dg.4DFC/3e96bf7f-8eb9-58ae-8b14-151fe1826f47	RNA-Seq: Primary Tumor	fastq	65_0937_S21_R2_001.fastq.gz	1917341541	RNA Sequence File	7ab0bcef89d7d67b8a6cbdfab01a0830	COTC026-0937-T
file	43a70edb-2d14-5052-8627-2993a9e96b6e	dg.4DFC/43a70edb-2d14-5052-8627-2993a9e96b6e	RNA-Seq: Primary Tumor	fastq	159_241_S68_R2_001.fastq.gz	4393492684	RNA Sequence File	a84d32c2923de9d55b72235ed6b165fb	COTC026-0241-T
file	4709976d-25e2-5d94-8fbe-8138aa27805e	dg.4DFC/4709976d-25e2-5d94-8fbe-8138aa27805e	RNA-Seq: Primary Tumor	fastq	75_0247_S42_R2_001.fastq.gz	2170330089	RNA Sequence File	ee3d47cadcbc44a01827afc311de8a3e	COTC026-0247-T
file	477a1e1c-3fc3-5d44-b022-3a3c209cc7ab	dg.4DFC/477a1e1c-3fc3-5d44-b022-3a3c209cc7ab	RNA-Seq: Primary Tumor	fastq	72_0242_S36_R2_001.fastq.gz	2476038218	RNA Sequence File	eec25a9ee500658a8284836740f6a661	COTC026-0242-T
file	495c3a4e-ca82-5654-b2d2-cc99e03fba9f	dg.4DFC/495c3a4e-ca82-5654-b2d2-cc99e03fba9f	RNA-Seq: Primary Tumor	fastq	164_930_S174_R2_001.fastq.gz	2097932944	RNA Sequence File	b4305365faa27b46c25e729861e21486	COTC026-0930-T
file	49bcce34-b58d-52b2-8f60-22950e009ea6	dg.4DFC/49bcce34-b58d-52b2-8f60-22950e009ea6	RNA-Seq: Primary Tumor	fastq	77_1035_S46_R1_001.fastq.gz	2988323420	RNA Sequence File	0e0b8fd0445f2b8576ca10bcaf56c4ea	COTC026-1035-T
file	4d49164f-e067-5714-913f-8b183ef8ef26	dg.4DFC/4d49164f-e067-5714-913f-8b183ef8ef26	RNA-Seq: Primary Tumor	fastq	178_1034_S167_R2_001.fastq.gz	3237484304	RNA Sequence File	3226d01745249907497ba3f0d4e03708	COTC026-1034-T
file	4d7bdaa6-51d7-50b5-b8da-62163759012e	dg.4DFC/4d7bdaa6-51d7-50b5-b8da-62163759012e	RNA-Seq: Primary Tumor	fastq	58_0926_S70_R2_001.fastq.gz	2185235938	RNA Sequence File	4ddce7553a9570a53456d8aca18245a1	COTC026-0926-T
file	4e4d80dd-e8ec-529c-a75e-834d5e22a1bc	dg.4DFC/4e4d80dd-e8ec-529c-a75e-834d5e22a1bc	RNA-Seq: Primary Tumor	fastq	157_230_S75_R2_001.fastq.gz	5001648219	RNA Sequence File	9f9330b60be8fe28515b8cec5fa3cc6e	COTC026-0230-T
file	4f8fcbe7-a641-5489-8014-cf56e68265ec	dg.4DFC/4f8fcbe7-a641-5489-8014-cf56e68265ec	RNA-Seq: Primary Tumor	fastq	53_0243_S59_R2_001.fastq.gz	2985556272	RNA Sequence File	b323ebe545ec9dbcaab5ba7bf999279e	COTC026-0243-T
file	50a72f20-49c1-553f-8809-f3cdae4e9700	dg.4DFC/50a72f20-49c1-553f-8809-f3cdae4e9700	RNA-Seq: Primary Tumor	fastq	178_1034_S167_R1_001.fastq.gz	3205412011	RNA Sequence File	2421bcfebda20c1a03734d8647c484bf	COTC026-1034-T
file	5546d611-4e39-56b2-9922-d71c8703815a	dg.4DFC/5546d611-4e39-56b2-9922-d71c8703815a	RNA-Seq: Primary Tumor	fastq	62_0933_S11_R1_001.fastq.gz	2485804823	RNA Sequence File	7f3350b346b10f465689030cf7ef5e8c	COTC026-0933-T
file	5baa35ae-4fb4-5591-89a0-5ed1a380741d	dg.4DFC/5baa35ae-4fb4-5591-89a0-5ed1a380741d	RNA-Seq: Primary Tumor	fastq	40_2020_S37_R1_001.fastq.gz	2378505721	RNA Sequence File	767a07b89d7971c92d0303002201f5d1	COTC026-2020-T
file	5df0585d-8a96-53b5-b8b1-89ea0649c7cf	dg.4DFC/5df0585d-8a96-53b5-b8b1-89ea0649c7cf	RNA-Seq: Primary Tumor	fastq	67_0422_S27_R1_001.fastq.gz	5678348471	RNA Sequence File	3e4d4c16c0c59041a6db297d6324702e	COTC026-0422-T
file	5df58337-a8b0-5f2c-a179-674a8021f2a2	dg.4DFC/5df58337-a8b0-5f2c-a179-674a8021f2a2	RNA-Seq: Primary Tumor	fastq	158_233_S98_R2_001.fastq.gz	4365903172	RNA Sequence File	326aa1c6303d24dc09adf6d25efe158f	COTC026-0233-T
file	5e476806-2e9d-5da5-a45e-1f22cdace0a2	dg.4DFC/5e476806-2e9d-5da5-a45e-1f22cdace0a2	RNA-Seq: Primary Tumor	fastq	61_0932_S8_R1_001.fastq.gz	2318978975	RNA Sequence File	5b41e7e69be7948a8d1c9327927cf21b	COTC026-0932-T
file	5e802190-4040-5d3f-8472-1940fa4c0490	dg.4DFC/5e802190-4040-5d3f-8472-1940fa4c0490	RNA-Seq: Primary Tumor	fastq	44_2024_S45_R2_001.fastq.gz	2888751039	RNA Sequence File	6271ebde21a7a0da10a24ab21a17d212	COTC026-2024-T
file	5fef7d1f-e904-5b1d-aa66-c1efa24752b1	dg.4DFC/5fef7d1f-e904-5b1d-aa66-c1efa24752b1	RNA-Seq: Primary Tumor	fastq	166_530_S41_R1_001.fastq.gz	3329487280	RNA Sequence File	3d53ec5094994300e70ae8aff5b95647	COTC026-0530-T
file	6121ac26-4728-587d-9398-e32620b157d8	dg.4DFC/6121ac26-4728-587d-9398-e32620b157d8	RNA-Seq: Primary Tumor	fastq	160_921_S124_R2_001.fastq.gz	2730669431	RNA Sequence File	6e93ec5d652ed4897ffe83af5561fda9	COTC026-0921-T
file	62ef6bda-8b70-55d1-96ad-c1d37f756897	dg.4DFC/62ef6bda-8b70-55d1-96ad-c1d37f756897	RNA-Seq: Primary Tumor	fastq	54_0925_S61_R1_001.fastq.gz	1993439128	RNA Sequence File	2b91d14785d368153b8ae79fc6d791dd	COTC026-0925-T
file	65692a66-aefc-5390-b546-15bdedf08296	dg.4DFC/65692a66-aefc-5390-b546-15bdedf08296	RNA-Seq: Primary Tumor	fastq	46_1122_S49_R2_001.fastq.gz	2848922024	RNA Sequence File	18a38b329c9c2afd9b12dff9c81b8fb8	COTC026-1122-T
file	66817d7c-658d-5e4e-acbd-6621311a5910	dg.4DFC/66817d7c-658d-5e4e-acbd-6621311a5910	RNA-Seq: Primary Tumor	fastq	83_2334_S58_R1_001.fastq.gz	2238574531	RNA Sequence File	135b1f9288e82810768f675c5352cff2	COTC026-2334-T
file	686ecd12-7b3c-55bf-bcee-b630a46606da	dg.4DFC/686ecd12-7b3c-55bf-bcee-b630a46606da	RNA-Seq: Primary Tumor	fastq	43_2022_S43_R1_001.fastq.gz	2254631325	RNA Sequence File	a5ae6ed91eb30d4f66060992a18caf0f	COTC026-2022-T
file	6b4f093b-79e8-5829-b330-240fe8c95af6	dg.4DFC/6b4f093b-79e8-5829-b330-240fe8c95af6	RNA-Seq: Primary Tumor	fastq	42_2021_S41_R2_001.fastq.gz	2201410784	RNA Sequence File	87635d0f872d741dd034add6c27af025	COTC026-2021-T
file	6bc89fdb-fc55-5011-8920-b77a7a57fb49	dg.4DFC/6bc89fdb-fc55-5011-8920-b77a7a57fb49	RNA-Seq: Primary Tumor	fastq	40_2020_S37_R2_001.fastq.gz	2346685493	RNA Sequence File	d267f5cdba09ec043310244debfaa4d8	COTC026-2020-T
file	7207d976-3777-58ad-bdc4-1c4c50e16d0c	dg.4DFC/7207d976-3777-58ad-bdc4-1c4c50e16d0c	RNA-Seq: Primary Tumor	fastq	171_425_S115_R1_001.fastq.gz	4201162250	RNA Sequence File	2715968d4c56e15f70d0849e8e69d838	COTC026-0425-T
file	72276c11-5050-5471-9c1d-183d0cfde58e	dg.4DFC/72276c11-5050-5471-9c1d-183d0cfde58e	RNA-Seq: Primary Tumor	fastq	63_0935_S14_R1_001.fastq.gz	2454222179	RNA Sequence File	c369062ab04d14618578783c6fe761cc	COTC026-0935-T
file	73ca9fe2-a462-519e-bf3d-a44de2d08ead	dg.4DFC/73ca9fe2-a462-519e-bf3d-a44de2d08ead	RNA-Seq: Primary Tumor	fastq	173_429_S21_R1_001.fastq.gz	4249788871	RNA Sequence File	284148fd46d28d49423a6b5e880aa7b2	COTC026-0429-T
file	761fc0e5-8258-5677-9cf0-8117332f42b4	dg.4DFC/761fc0e5-8258-5677-9cf0-8117332f42b4	RNA-Seq: Primary Tumor	fastq	84_0432_S62_R2_001.fastq.gz	3646039048	RNA Sequence File	a34d31fd16f395eea702194c88dfbe68	COTC026-0432-T
file	782cb3d7-e845-5d76-85cd-223a3b24b959	dg.4DFC/782cb3d7-e845-5d76-85cd-223a3b24b959	RNA-Seq: Primary Tumor	fastq	168_415_S91_R1_001.fastq.gz	3672357655	RNA Sequence File	842081932889269ce159d6661526bdf8	COTC026-0415-T
file	78e70ec2-90e1-53f1-b025-afadaa5a23c2	dg.4DFC/78e70ec2-90e1-53f1-b025-afadaa5a23c2	RNA-Seq: Primary Tumor	fastq	74_0246_S40_R1_001.fastq.gz	2178635135	RNA Sequence File	01588bda6b1fe9490cf4166437773e69	COTC026-0246-T
